Origin
Origin Index: 0
11.5208,15.7833
10.467,13.0333
12.5175,17.8167
11.4469,16.3167
13.5285,20.9
13.5546,18.5
13.5428,17.9667
8.5482,13.2167
9.7269,13.6167
9.5511,12.5
9.5238,12.5333
8.5296,13.8167
6.402,13.0333
6.4101,12.85
10.6689,16.2667
10.6317,16.1333
11.8123,15.8667
9.4772,18.0667
7.0998,18.6
13.4862,19.6167
8.1859,21.75
12.8431,17.95
8.0834,21.4833
13.5198,17.75
6.6425,16.6333
7.1657,14.9167
4.9088,13.3333
5.9894,15.5833
4.7815,12.1833
4.7373,11.7333
5.542,10.0833
7.065,14.6667
12.7449,15.9333
10.7572,15.8833
12.1385,18.1833
13.5577,20.7667
9.9177,14.2167
10.9013,16.15
10.7814,14.7667
9.8879,15.9
12.3628,19.1167
13.549,19.1
10.9989,15.4167
8.9328,13.4167
8.9185,13.1167
11.1878,16.35
9.9363,15.5
11.6047,15.3667
7.006,14.95
4.6864,8.25
6.4772,13.25
4.664,8.25
13.0239,18.4667
12.7996,18.35
12.9811,18.4667
18.8468,22.1333
18.6567,21.4667
16.132,18.0667
17.394,21.4333
13.9728,21.3833
14.5581,20.3167
18.5622,20.9
17.2567,20.95
13.6646,22.1167
14.6992,20.3333
7.6509,19.6
3.5089,9.6667
2.967,7.35
2.7315,6.45
1.7976,4.2667
1.7193,3.4667
3.5971,9.3667
3.8071,10.8
2.7868,7.15
2.7819,7.0667
2.2953,6.6
2.2537,5.7333
3.3088,8.7667
5.2872,13.2167
4.723,12.1
5.7278,14.1167
5.7527,13.85
7.1663,18.9
8.4053,22.7333
5.204,12.35
4.7728,11.6167
6.1808,14.8833
4.0663,10.2167
6.5244,15.8
8.268,20.8833
7.3974,18.4
3.9737,9.5833
7.7802,20.6667
8.7234,22.9
6.2417,15.7833
7.2595,18.5
6.75,17.0167
8.5134,22.4833
7.1675,18
8.7501,23.1667
7.6298,20.1833
18.9232,21.9333
16.283,19.9333
16.3023,21.3333
18.8853,22.2333
14.8278,20.1667
13.8765,16.4
13.9572,17.1833
16.3141,20.0333
13.8597,17.85
13.7944,18.2
14.5016,18.35
14.5823,19.0667
17.1436,22.2167
6.7108,16.3667
6.0658,13.8167
6.4051,14.7333
5.4973,13.35
4.5708,11.1833
4.9542,11.4333
7.1104,16.75
6.3082,14.3833
7.7423,19.25
3.7786,9.3333
3.7388,8.9833
4.2465,11.75
6.4635,15.6833
3.2405,7.2167
5.6073,12.9333
5.8695,13.7
23.801,27.3
9.6188,23.6833
14.6824,17.6667
16.1407,21.6833
16.0805,21.5333
16.4477,21.7833
11.1424,27.5333
10.7653,27.2167
10.8709,26.85
9.2006,24.5167
17.1871,23.95
16.0022,22.2833
17.6159,23.5333
17.6159,22.9
18.1944,21.0833
11.2984,28.5667
14.5488,17.3833
18.4466,19.6667
8.8421,21.4167
16.4564,21.1833
18.1117,23.2
17.3648,21.8333
16.5446,19.9167
18.1322,20.5333
17.0436,19.9333
17.2586,23.4167
18.8636,23.45
21.1801,26.6
21.1962,26.7
18.108,20.25
19.1482,24.4333
20.1014,24.3167
19.0599,22.4333
15.9605,20.7333
11.4357,29.0167
18.5461,21.4167
17.852,22.85
16.5334,22.3
16.2364,19.1667
19.1799,21.3167
17.2822,24.3833
10.3533,22.5
17.235,24.3167
Origin
Origin Index: 7
2.6321,6.6333
5.1648,11.1
4.7504,10.4167
5.0803,11.1833
2.5389,6.5667
3.4206,9.65
4.2458,10.4667
5.1499,12.3667
6.2255,14.5833
3.1354,7.8333
2.6651,6.65
3.3946,9.75
3.6599,10.0833
4.1073,10.5333
5.7328,12.5167
7.1489,15.3667
6.7493,16.2333
10.7174,15.9667
10.7764,16.8333
11.8725,17.05
10.8752,15.1167
12.8723,19.0667
11.0039,14.85
9.3137,15.7167
9.3765,15.9833
11.8191,16.7167
10.7653,13.9667
12.8158,18.7667
11.7452,17.25
13.8268,21.8333
13.8528,19.45
13.841,18.9
8.8465,14.15
10.0252,14.55
9.8494,13.4333
9.822,13.4833
8.8278,14.75
9.2454,15.8667
9.1876,16.4167
11.1194,17.9667
11.0822,17.8333
12.1105,16.8
12.758,19.7833
13.293,21.4667
13.7845,20.55
14.2586,22.6333
13.1414,18.8833
14.2611,22
13.8181,18.6833
13.8727,23.15
10.5074,19.6333
9.3411,22.2
10.2719,24.85
9.2137,21.0667
6.6108,16.6
9.4343,15.2167
9.3492,15.4667
13.0432,16.8667
11.2077,17.5833
7.948,15.9167
7.2943,17.2333
5.3786,11.25
11.3518,17.85
11.2319,16.4667
10.1861,16.8333
7.9654,17.0333
